,gen,cost,time,param
0,"[15.55814397047731, 75.72924284661235, 89.41770044574001, 4.491356615304327, 1.4950791180152805, 0.02357971947348303, 0.639876616672222]",0.4306917257213204,0.4058692455291748,"{'hidden': [16, 76, 89, 4], 'activation': 'tanh', 'learning_rate': 0.02357971947348303, 'momentum': 0.639876616672222}"
1,"[15.55814397047731, 75.72924284661235, 89.41770044574001, 4.491356615304327, 1.4950791180152805, 0.02357971947348303, 0.639876616672222]",0.4306917257213204,0.8825936317443848,"{'hidden': [16, 76, 89, 4], 'activation': 'tanh', 'learning_rate': 0.02357971947348303, 'momentum': 0.639876616672222}"
2,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,1.4939587116241455,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
3,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,1.781193494796753,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
4,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,2.05944561958313,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
5,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,2.349670648574829,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
6,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,2.7456135749816895,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
7,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,3.116621494293213,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
8,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,3.340023994445801,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
9,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,3.593346357345581,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
10,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,3.886561870574951,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
11,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,4.104755878448486,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
12,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,4.342158317565918,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
13,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,4.582480192184448,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
14,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,4.803928852081299,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
15,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,5.045281171798706,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
16,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,5.309759616851807,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
17,"[51.830345861878435, 10.907395153594512, -5.5312502177259075, -8.667692264236571, 4.651604231729533, 0.11209706488271842, 0.007620767945205942]",0.3510137721872923,5.537144660949707,"{'hidden': [52, 11], 'activation': 'leaky_relu', 'learning_rate': 0.11209706488271842, 'momentum': 0.007620767945205942}"
