,gen,cost,time,param
0,"[75.57945365156034, 25.23202004123591, -8.870544313609015, -8.795148536949654, 3.00735064966168, 0.6541710925188269, 0.9128013315540361]",0.43532703867008227,0.3391392230987549,"{'hidden': [76, 25], 'activation': 'relu', 'learning_rate': 0.6541710925188269, 'momentum': 0.9128013315540361}"
1,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,0.6013922691345215,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
2,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,0.9273629188537598,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
3,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,1.3602919578552246,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
4,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,1.8022801876068115,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
5,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,2.3396716117858887,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
6,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,3.112288236618042,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
7,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,3.6008358001708984,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
8,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,4.50465989112854,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
9,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,4.919034481048584,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
10,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,5.244732618331909,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
11,"[79.95881526239141, -9.328475636145566, -6.098082636634743, -5.669244979731597, 2.8548104758285753, 0.2842689045729335, 0.7146358794163702]",0.3826650724165445,5.777909994125366,"{'hidden': [80], 'activation': 'sigmoid', 'learning_rate': 0.2842689045729335, 'momentum': 0.7146358794163702}"
12,"[57.00803261658247, 69.07798171330111, -9.398605698266216, -5.284516044175202, 0.49181464141168985, 0.8494141463534117, 0.006404168115054953]",0.27930424943161936,6.196345806121826,"{'hidden': [57, 69], 'activation': 'identity', 'learning_rate': 0.8494141463534117, 'momentum': 0.006404168115054953}"
13,"[57.00803261658247, 69.07798171330111, -9.398605698266216, -5.284516044175202, 0.49181464141168985, 0.8494141463534117, 0.006404168115054953]",0.27930424943161936,6.686516284942627,"{'hidden': [57, 69], 'activation': 'identity', 'learning_rate': 0.8494141463534117, 'momentum': 0.006404168115054953}"
14,"[57.00803261658247, 69.07798171330111, -9.398605698266216, -5.284516044175202, 0.49181464141168985, 0.8494141463534117, 0.006404168115054953]",0.27930424943161936,7.246519088745117,"{'hidden': [57, 69], 'activation': 'identity', 'learning_rate': 0.8494141463534117, 'momentum': 0.006404168115054953}"
15,"[57.00803261658247, 69.07798171330111, -9.398605698266216, -5.284516044175202, 0.49181464141168985, 0.8494141463534117, 0.006404168115054953]",0.27930424943161936,7.619803428649902,"{'hidden': [57, 69], 'activation': 'identity', 'learning_rate': 0.8494141463534117, 'momentum': 0.006404168115054953}"
16,"[57.00803261658247, 69.07798171330111, -9.398605698266216, -5.284516044175202, 0.49181464141168985, 0.8494141463534117, 0.006404168115054953]",0.27930424943161936,7.915591478347778,"{'hidden': [57, 69], 'activation': 'identity', 'learning_rate': 0.8494141463534117, 'momentum': 0.006404168115054953}"
17,"[57.00803261658247, 69.07798171330111, -9.398605698266216, -5.284516044175202, 0.49181464141168985, 0.8494141463534117, 0.006404168115054953]",0.27930424943161936,8.192063808441162,"{'hidden': [57, 69], 'activation': 'identity', 'learning_rate': 0.8494141463534117, 'momentum': 0.006404168115054953}"
18,"[57.00803261658247, 69.07798171330111, -9.398605698266216, -5.284516044175202, 0.49181464141168985, 0.8494141463534117, 0.006404168115054953]",0.27930424943161936,8.52243185043335,"{'hidden': [57, 69], 'activation': 'identity', 'learning_rate': 0.8494141463534117, 'momentum': 0.006404168115054953}"
