inPortNo,draughtDiff,draughtDiffCargo,draughtDiffTanker,period
51800,1,2.5999999999999996,,201901
52240,2,0.5000000000000018,,201902
52510,1,,2.8000000000000003,201900
50785,23,3.2,49.5,201906
51260,3,,2.6,201901
51504,1,,1.5,201903
52720,12,1.2999999999999998,18.9,201901
50450,19,10.7,20.1,201903
51280,1,,1.5999999999999996,201906
52220,1,,1.6999999999999993,201904
noPort,921,1421.7000000000005,394.3999999999999,201905
50340,9,10.0,6.500000000000002,201901
51910,4,0.8000000000000003,,201905
50210,1,,0.20000000000000018,201900
50805,1,,2.5,201906
50730,16,14.5,12.100000000000001,201904
52065,7,1.9,9.3,201904
53130,1,0.09999999999999964,,201906
51100,33,35.099999999999994,43.300000000000004,201905
51920,1,,0.1999999999999993,201902
53020,5,,1.2999999999999998,201905
noPort,1175,1930.2000000000005,477.99999999999994,201901
51220,26,1.8000000000000007,27.0,201901
50971,36,35.699999999999996,11.6,201901
52510,2,,,201902
50060,21,13.500000000000004,13.8,201900
51855,1,,,201903
52065,9,2.8,5.3999999999999995,201900
50970,156,184.50000000000006,23.200000000000003,201902
51130,132,156.19999999999993,14.0,201904
52220,2,3.3,,201900
50517,6,11.999999999999998,2.5,201902
51100,25,23.600000000000005,41.900000000000006,201902
50517,3,1.7999999999999998,3.0999999999999996,201901
51845,62,116.60000000000001,42.9,201903
52320,14,7.699999999999999,6.8999999999999995,201906
53050,1,,0.8999999999999995,201900
50935,74,63.5,47.99999999999999,201903
51815,107,440.50000000000017,2.1999999999999993,201902
51865,4,14.399999999999999,,201903
52240,5,10.699999999999998,,201900
50932,1,1.5999999999999996,,201903
51200,8,,13.3,201900
50340,3,,1.5999999999999996,201902
50650,2,2.5,,201904
52235,2,6.7,,201901
51260,4,,0.6000000000000005,201903
51504,1,,1.0999999999999996,201902
50441,3,10.3,,201903
50650,2,,0.5,201906
50517,6,8.2,0.7000000000000011,201904
50790,1,,0.5,201902
51260,4,0.6000000000000005,3.1000000000000005,201902
53010,2,0.40000000000000036,,201900
53133,1,0.5999999999999996,,201905
53115,5,10.399999999999999,,201904
50231,1,,0.9000000000000004,201903
51340,1,,,201900
51400,1,16.0,,201901
51800,2,5.699999999999999,,201904
51830,1,0.09999999999999964,,201902
51254,1,3.299999999999999,,201905
52695,1,,0.5999999999999996,201903
52720,11,7.999999999999998,8.3,201903
50030,555,1239.3000000000006,487.3000000000001,201900
50380,28,58.19999999999999,15.200000000000006,201904
51070,1,1.6999999999999993,,201901
52090,2,2.4000000000000004,,201905
50060,48,34.60000000000001,21.1,201904
50120,1,0.3999999999999986,,201901
51941,6,3.3,0.9999999999999996,201906
50060,51,33.5,28.299999999999997,201906
50350,4,,5.9,201904
51330,2,,0.2999999999999998,201901
50805,5,2.4000000000000004,5.8,201903
52560,2,12.600000000000001,,201904
50350,4,,4.199999999999999,201906
50790,3,0.09999999999999964,4.499999999999999,201903
52350,4,1.399999999999999,1.0999999999999996,201905
50300,24,12.299999999999999,9.600000000000001,201901
50140,10,8.499999999999998,4.8,201900
51770,10,28.300000000000004,,201900
51850,1,5.6,,201906
52320,21,19.4,7.999999999999999,201902
53020,3,0.20000000000000018,0.10000000000000053,201902
50055,1092,779.1,590.5000000000001,201905
50300,12,2.1999999999999993,4.599999999999999,201900
51010,1,,,201901
51205,1,6.1000000000000005,,201903
50180,1,,1.6,201902
50300,22,32.2,7.9,201902
51820,4,1.7000000000000002,,201901
53020,3,2.1000000000000005,,201903
51220,21,2.6000000000000005,44.9,201905
51850,1,6.0,,201901
50070,1,,2.1000000000000005,201900
50340,2,,0.3000000000000007,201906
50971,32,55.39999999999998,10.699999999999998,201900
51100,31,23.1,49.1,201901
51920,1,,0.7000000000000002,201906
50441,7,9.9,,201902
50785,29,4.699999999999999,55.599999999999994,201900
50805,3,0.1999999999999993,2.3,201901
51865,4,33.9,0.8000000000000003,201905
51890,4,2.799999999999999,,201905
52350,1,1.4000000000000004,,201902
50210,1,,0.10000000000000053,201903
50516,314,35.99999999999999,506.09999999999974,201904
50070,2,4.4,,201903
50970,141,161.09999999999994,21.1,201901
51340,1,4.0,,201905
52295,1,5.300000000000001,,201902
50700,1,,0.10000000000000053,201903
50030,542,681.3999999999996,429.8,201903
50055,679,749.5000000000002,488.2000000000001,201900
50350,3,,5.4,201905
50517,4,16.2,,201903
50610,1,0.39999999999999947,,201900
51205,1,,0.9000000000000004,201906
51865,4,11.899999999999999,,201906
50340,2,0.8000000000000007,,201900
50971,33,22.300000000000004,13.399999999999999,201903
50970,144,142.89999999999998,10.299999999999997,201905
51400,1,,,201900
52065,6,1.3999999999999995,7.300000000000001,201903
50340,6,0.7999999999999998,3.7,201903
50510,1,,0.2999999999999998,201903
50700,1,,0.09999999999999964,201904
50785,45,26.0,65.3,201903
50140,30,45.10000000000001,11.4,201903
51320,1,,0.9999999999999996,201906
51820,2,1.7999999999999998,,201905
52320,27,23.199999999999996,0.5,201903
50730,19,12.0,16.8,201905
51810,21,98.5,,201903
51850,2,2.3999999999999995,,201905
51803,23,136.89999999999998,,201903
50380,25,51.19999999999999,11.9,201906
51803,27,184.90000000000003,,201904
50610,1,0.7000000000000011,,201904
51040,12,3.3000000000000034,4.199999999999999,201906
51820,3,2.3000000000000003,,201906
51845,68,185.7,50.500000000000014,201905
52720,6,1.3999999999999995,4.6,201900
51830,3,1.3000000000000007,1.1999999999999993,201905
51830,2,8.3,3.5999999999999996,201901
52090,1,0.5,,201904
52240,5,7.199999999999999,,201904
50231,1,,0.8999999999999999,201902
50030,656,665.6999999999997,339.40000000000003,201904
50935,49,44.39999999999999,43.2,201900
50055,1,,,
50055,,,0.2999999999999998,
50441,3,6.899999999999999,,201900
52297,2,,2.3,201903
52480,1,8.4,,201903
53115,7,9.799999999999999,,201903
50140,14,18.699999999999996,3.0999999999999996,201906
50518,2,2.299999999999999,3.1000000000000005,201901
50600,1,1.7000000000000002,,201901
52295,4,3.6000000000000005,0.8999999999999995,201903
50300,19,9.600000000000001,6.799999999999998,201904
50450,19,24.9,17.5,201901
51920,4,4.8999999999999995,2.0999999999999996,201901
52940,1,2.8999999999999995,,201901
53100,1,,0.2999999999999998,201904
50516,337,41.7,617.2999999999997,201903
50650,1,0.10000000000000142,,201905
51845,27,44.6,19.9,201900
51910,4,5.2,,201901
50516,347,37.5,561.6000000000001,201901
50140,27,60.3,5.9,201905
50970,81,90.3,8.3,201900
52040,2,1.1999999999999993,,201906
50971,40,30.80000000000001,4.1000000000000005,201905
51870,20,42.3,11.200000000000003,201906
51941,11,5.8,3.099999999999999,201901
50517,4,5.600000000000001,0.20000000000000107,201900
50730,8,6.3999999999999995,1.2999999999999998,201906
50970,88,99.09999999999998,12.8,201906
50380,46,88.99999999999999,31.3,201902
51320,1,,0.7000000000000002,201903
51803,15,99.1,0.20000000000000018,201906
50380,37,72.79999999999998,24.9,201903
51254,1,,1.6999999999999993,201902
50300,23,19.5,1.8999999999999977,201905
51130,134,156.39999999999995,37.800000000000004,201903
51200,13,0.5999999999999996,14.4,201901
51260,4,,3.500000000000001,201904
51840,1,,1.1000000000000005,201903
51890,6,6.8,,201903
50060,56,30.899999999999995,34.3,201905
50805,5,7.1000000000000005,1.0,201904
50330,1,,,201901
51100,27,27.5,31.6,201903
51890,7,6.0,,201901
51910,2,1.6000000000000005,,201903
52870,1,,,201903
51220,25,0.7999999999999998,42.8,201904
50730,20,22.999999999999996,12.899999999999999,201900
52297,1,,0.10000000000000009,201904
53020,4,0.20000000000000062,1.4000000000000004,201906
50785,55,15.5,106.10000000000001,201901
51770,7,25.299999999999997,3.5999999999999996,201906
52230,2,0.10000000000000009,0.20000000000000018,201900
52297,1,,0.20000000000000018,201900
52350,3,1.6999999999999993,,201904
50518,5,1.1999999999999993,4.500000000000001,201905
51855,1,,1.7000000000000002,201906
51890,5,1.0,0.20000000000000018,201906
50971,25,14.799999999999999,3.3,201904
51260,3,,5.6,201906
52440,2,10.0,0.20000000000000018,201901
noPort,1114,1871.5,415.30000000000007,201902
50935,54,34.50000000000001,34.9,201905
51040,18,9.700000000000003,3.000000000000001,201905
51280,1,0.09999999999999964,,201904
51865,2,6.0,,201901
51870,14,29.099999999999998,10.7,201901
50030,698,392.20000000000005,380.99999999999983,201905
51070,1,0.1999999999999993,1.1000000000000005,201902
51280,4,,2.0,201902
50450,7,10.499999999999996,2.5,201906
50516,366,62.49999999999999,561.0,201902
51280,2,,2.0999999999999996,201903
51400,2,,2.3,201904
51815,53,210.49999999999997,3.5,201906
noPort,670,844.9000000000001,260.20000000000005,201906
50518,2,0.5999999999999996,1.5999999999999996,201906
51815,105,401.70000000000005,8.4,201905
52065,12,6.0,12.499999999999998,201902
50970,1,,,
50970,,0.3000000000000007,,
noPort,1102,1876.7000000000003,425.8,201903
51803,29,168.0,,201905
51820,1,,0.10000000000000053,201900
50441,5,4.199999999999999,2.8,201905
50650,1,,0.40000000000000036,201902
51010,2,,0.7999999999999998,201906
51910,1,,1.7999999999999998,201902
51910,3,1.7999999999999998,0.40000000000000036,201904
50971,20,6.700000000000003,9.0,201906
53010,1,0.9000000000000004,,201903
50380,40,62.1,30.900000000000006,201901
51845,69,190.20000000000002,45.8,201901
51941,10,4.1000000000000005,1.0,201905
51200,12,,17.7,201904
51830,3,0.7000000000000002,1.0000000000000004,201904
50935,50,23.599999999999994,49.79999999999999,201906
51920,2,,3.000000000000001,201904
52220,2,0.7999999999999998,0.2999999999999998,201906
52240,6,20.699999999999996,,201905
51941,7,9.5,0.5999999999999996,201903
52090,2,2.4000000000000004,0.5,201903
52295,2,6.200000000000001,,201905
52320,25,19.5,6.400000000000001,201901
50518,1,4.1000000000000005,,201902
50516,255,44.19999999999999,432.1000000000001,201900
51770,16,49.30000000000001,0.09999999999999964,201901
53115,1,0.40000000000000036,,201905
53133,1,,0.2999999999999998,201901
50120,1,1.9000000000000004,,201904
51040,15,12.8,3.4000000000000004,201902
51810,18,103.60000000000002,,201904
50060,36,22.799999999999994,11.7,201901
50516,374,28.200000000000006,599.7000000000005,201905
51010,6,5.8,0.7000000000000002,201903
51330,1,2.5,,201900
51803,32,170.89999999999995,,201901
51200,6,3.2,11.100000000000001,201906
51941,7,1.1000000000000014,0.19999999999999973,201904
52695,1,,,201900
52720,4,0.3000000000000007,1.6000000000000005,201906
50300,23,21.0,5.800000000000001,201903
50350,3,,7.1000000000000005,201903
50730,18,8.200000000000003,9.599999999999998,201902
52350,1,0.5999999999999996,,201903
53020,5,1.5000000000000009,0.8999999999999995,201900
51770,11,50.0,,201903
52220,1,,0.3000000000000007,201905
52230,1,0.2999999999999998,,201906
50210,1,,0.10000000000000009,201901
50450,15,20.099999999999994,4.399999999999999,201904
50700,2,,0.40000000000000124,201901
51941,4,1.7000000000000002,0.7000000000000002,201900
50510,1,,,201906
51845,76,225.00000000000003,47.400000000000006,201902
51100,14,0.7000000000000011,20.9,201900
51130,138,176.20000000000002,18.5,201902
51815,92,326.99999999999983,1.799999999999999,201904
50140,22,45.9,3.2,201901
50516,296,18.700000000000006,421.6999999999998,201906
50518,2,,0.5,201904
51040,14,6.499999999999998,2.500000000000001,201903
51870,21,47.7,10.799999999999999,201902
50030,648,308.8999999999999,214.39999999999995,201906
50790,1,1.5,,201905
50925,1,,,201901
51220,21,2.6000000000000005,31.300000000000004,201906
50030,551,713.4000000000004,480.89999999999986,201902
52235,3,5.099999999999999,,201902
52240,6,14.599999999999998,1.5999999999999996,201901
52260,7,1.2000000000000002,12.6,201903
52260,3,,8.5,201904
53115,2,4.099999999999999,,201906
50210,1,,,201902
51280,3,2.3,0.40000000000000036,201905
51320,2,0.40000000000000036,,201902
51840,1,,2.4000000000000004,201902
52720,6,0.10000000000000053,6.999999999999999,201905
50450,21,29.400000000000002,9.599999999999998,201902
51200,12,,20.2,201905
52240,7,9.399999999999999,,201903
52870,1,,,201905
51100,25,33.4,29.4,201904
noPort,847,1214.9999999999995,368.4,201904
50450,11,9.3,3.2999999999999994,201905
51100,21,15.500000000000002,28.1,201906
52230,3,7.4,,201901
52260,5,1.0,3.4000000000000004,201906
50055,1008,849.5000000000001,526.3999999999999,201904
51280,4,0.20000000000000018,4.3999999999999995,201901
51820,2,0.39999999999999947,0.20000000000000018,201902
52220,2,0.09999999999999964,2.2,201902
52270,1,,,201902
53100,1,,,201901
51920,2,0.8999999999999999,1.5,201903
50030,690,1148.9999999999998,511.09999999999985,201901
51803,30,142.5,,201902
51810,4,13.5,,201900
51815,115,443.5,7.900000000000001,201901
53100,1,0.9000000000000004,,201900
50517,3,3.500000000000001,3.6999999999999993,201906
51400,4,,2.4000000000000004,201906
50140,24,64.3,0.5,201902
51770,4,24.8,,201904
51803,8,13.7,0.09999999999999964,201900
51870,7,23.400000000000002,,201900
51040,13,16.2,,201900
52350,1,0.09999999999999964,,201900
50250,1,0.9999999999999996,,201904
50970,114,110.30000000000003,7.300000000000001,201904
51200,11,,16.099999999999998,201902
51810,12,73.60000000000001,,201906
50040,1,,,201902
50180,1,0.5999999999999996,,201903
50730,14,10.199999999999996,18.0,201901
51840,3,7.1000000000000005,5.600000000000001,201901
51890,6,2.1,,201904
50055,997,871.7,517.9000000000001,201903
50805,4,1.9000000000000004,1.2999999999999998,201905
51770,16,52.8,,201902
52140,2,0.5999999999999996,0.09999999999999964,201905
51130,143,170.69999999999996,39.4,201905
51484,1,0.5,,201906
52510,1,,1.0,201906
53130,1,0.20000000000000018,,201902
50785,52,20.5,77.0,201902
50971,32,34.599999999999994,8.799999999999997,201902
50790,1,,1.4000000000000004,201901
51870,28,49.800000000000004,18.1,201905
50060,42,26.4,12.299999999999997,201902
50970,158,166.69999999999996,11.399999999999999,201903
51010,1,2.8,,201900
51020,1,,,201904
51254,3,1.0,0.5,201900
51320,1,,2.4999999999999996,201904
51400,2,,0.10000000000000053,201902
52065,9,4.700000000000001,7.2,201905
50600,2,4.6,,201905
51254,3,3.200000000000001,2.8000000000000007,201901
51830,3,0.09999999999999964,4.3999999999999995,201906
51910,1,1.5,,201900
52320,18,21.100000000000005,2.9,201900
52320,22,18.900000000000002,0.5000000000000009,201904
50055,960,821.3999999999996,560.6999999999998,201902
50350,8,3.4000000000000004,7.0,201901
50730,17,13.9,13.7,201903
50805,8,5.1,6.8,201900
52295,3,11.7,,201906
52720,8,8.4,12.8,201902
