inPortNo,draughtDiff,draughtDiffCargo,draughtDiffTanker,period
50441,5,1.2000000000000002,5.299999999999999,202009
51840,1,,2.3,202011
51865,2,5.1,,202009
50210,1,0.3999999999999999,,202007
51040,16,5.500000000000001,1.5999999999999996,202011
52695,2,,0.2999999999999998,202009
50350,2,,2.0,202011
50730,19,25.599999999999994,5.4,202007
52235,2,7.499999999999999,,202100
52320,14,9.799999999999999,0.5,202010
50441,4,,6.299999999999999,202010
50517,4,4.199999999999999,5.300000000000001,202100
52260,5,,6.5,202100
52320,22,25.499999999999996,2.5,202007
50600,1,,,202007
50600,1,,,202011
51220,21,10.2,29.300000000000004,202011
51845,69,227.90000000000003,60.400000000000006,202100
51200,5,,11.9,202009
51220,25,11.899999999999999,38.60000000000001,202008
51770,12,58.0,,202007
51890,4,5.200000000000001,,202007
50210,3,3.3,0.10000000000000009,202011
50785,62,26.900000000000002,89.2,202008
52320,21,25.699999999999996,3.1000000000000005,202009
50516,390,68.80000000000001,697.1000000000001,202009
50516,368,43.10000000000001,601.3,202011
50805,7,12.6,0.8999999999999995,202011
50450,19,23.3,11.1,202009
51815,71,249.49999999999997,6.3999999999999995,202007
51820,1,0.20000000000000018,,202007
53115,9,14.399999999999997,,202011
50140,21,54.400000000000006,5.0,202011
50070,1,2.799999999999999,,202007
51260,9,0.2999999999999998,9.099999999999998,202008
51815,85,340.99999999999994,12.4,202010
50516,373,76.00000000000001,687.5,202010
50935,64,37.599999999999994,61.6,202008
51870,20,67.7,11.499999999999998,202010
50516,351,34.69999999999999,583.9000000000002,202100
51130,157,214.5,30.399999999999995,202011
52240,3,7.8,,202100
51040,15,5.500000000000001,4.699999999999999,202007
51845,66,181.80000000000004,54.49999999999999,202010
51855,1,6.0,,202007
51205,1,1.9000000000000004,,202008
50805,7,8.700000000000001,8.1,202100
52065,7,6.000000000000001,2.599999999999999,202010
53133,3,3.3,,202011
50180,1,3.6000000000000005,,202008
51130,126,142.29999999999995,36.2,202100
51220,21,,30.299999999999997,202010
53010,4,1.4999999999999991,,202008
53010,4,0.1999999999999993,,202009
51100,36,38.900000000000006,64.30000000000001,202010
50045,1,1.5,,202007
51200,8,0.09999999999999964,9.6,202010
51280,5,19.6,1.0,202100
51803,24,139.49999999999997,3.0999999999999996,202008
50935,40,26.299999999999997,37.6,202011
50970,143,160.59999999999994,16.0,202010
51180,1,1.7000000000000002,,202009
50300,25,13.399999999999999,4.400000000000002,202008
51320,1,,,202007
51504,1,,,202009
51920,4,0.3999999999999999,3.9000000000000004,202008
52260,4,0.1999999999999993,3.4000000000000004,202007
52270,2,,1.0,202010
52720,10,2.9000000000000004,6.300000000000001,202008
53115,7,7.799999999999999,0.5,202010
51810,28,148.30000000000004,,202010
51830,7,3.0000000000000004,1.5999999999999996,202008
50060,63,20.79999999999999,44.80000000000001,202100
50450,18,15.3,11.399999999999999,202007
52695,1,,2.2,202010
53020,5,0.2999999999999998,1.1999999999999993,202009
50925,1,0.9000000000000004,,202009
51890,9,4.799999999999998,,202009
52440,1,,1.0,202009
53130,1,,,202009
noPort,744,1265.3,344.79999999999995,202100
50055,1127,918.8000000000005,684.4000000000004,202009
50516,401,143.5,685.2,202007
52240,9,22.399999999999995,,202011
51810,24,102.10000000000001,1.0,202008
52235,1,2.8,,202011
52240,10,13.2,,202009
50060,52,28.40000000000001,39.69999999999999,202009
52720,8,2.0999999999999988,1.8000000000000007,202009
50055,1053,783.5000000000006,663.1000000000001,202010
50932,2,6.3999999999999995,,202009
51010,1,3.0,,202011
51400,3,,0.20000000000000018,202007
51803,27,123.0,2.0,202010
51500,1,,,202008
51890,6,3.3999999999999995,1.2000000000000002,202010
50300,28,19.400000000000002,6.700000000000003,202009
50340,4,,9.900000000000002,202007
50971,29,36.8,5.900000000000002,202008
51840,1,,1.0999999999999996,202008
50805,9,10.1,0.39999999999999947,202007
50935,61,37.60000000000001,43.90000000000002,202010
51830,7,27.299999999999997,,202100
52065,5,2.8999999999999995,2.4000000000000004,202100
53133,1,2.8,,202007
noPort,1075,1942.400000000001,538.9999999999998,202009
50380,35,77.2,22.900000000000002,202008
50650,2,3.000000000000001,,202100
51040,18,7.600000000000004,1.0,202100
51280,7,27.199999999999996,3.4000000000000004,202008
51830,5,28.200000000000003,,202007
51920,1,,1.6000000000000005,202100
50030,803,959.8000000000001,505.7000000000004,202009
51865,2,7.6,,202007
50380,36,72.7,16.1,202009
51800,1,3.0,,202007
50030,806,1184.4,533.0,202008
50380,39,72.10000000000001,22.4,202007
51810,19,93.69999999999999,,202009
50055,1045,1053.2000000000003,672.6999999999999,202007
52510,1,0.09999999999999964,,202009
50055,964,551.4999999999999,507.69999999999993,202100
51870,21,51.39999999999999,8.2,202007
53115,4,1.8999999999999995,,202007
