,gen,cost,time,param
0,"[97.17201866373021, 18.628466973692362, -6.892658255746677, -5.7479404624964205, 2.092591142728262, 0.7656315515723385, 0.5321083324653947]",0.07738286813470927,0.23292875289916992,"{'hidden': [97, 19], 'activation': 'sigmoid', 'learning_rate': 0.7656315515723385, 'momentum': 0.5321083324653947}"
1,"[97.17201866373021, 18.628466973692362, -6.892658255746677, -5.7479404624964205, 2.092591142728262, 0.7656315515723385, 0.5321083324653947]",0.07738286813470927,0.38446044921875,"{'hidden': [97, 19], 'activation': 'sigmoid', 'learning_rate': 0.7656315515723385, 'momentum': 0.5321083324653947}"
2,"[54.89725209864911, 41.004636324625, 71.34109608966274, -8.066137237552216, 3.1888132267674063, 0.22888735185768172, 0.558907670457252]",0.0655273405379786,0.6067593097686768,"{'hidden': [55, 41, 71], 'activation': 'relu', 'learning_rate': 0.22888735185768172, 'momentum': 0.558907670457252}"
3,"[54.89725209864911, 41.004636324625, 71.34109608966274, -8.066137237552216, 3.1888132267674063, 0.22888735185768172, 0.558907670457252]",0.0655273405379786,0.819394588470459,"{'hidden': [55, 41, 71], 'activation': 'relu', 'learning_rate': 0.22888735185768172, 'momentum': 0.558907670457252}"
4,"[54.89725209864911, 41.004636324625, 71.34109608966274, -8.066137237552216, 3.1888132267674063, 0.22888735185768172, 0.558907670457252]",0.0655273405379786,1.0507745742797852,"{'hidden': [55, 41, 71], 'activation': 'relu', 'learning_rate': 0.22888735185768172, 'momentum': 0.558907670457252}"
5,"[54.89725209864911, 41.004636324625, 71.34109608966274, -8.066137237552216, 3.1888132267674063, 0.22888735185768172, 0.558907670457252]",0.0655273405379786,1.5784287452697754,"{'hidden': [55, 41, 71], 'activation': 'relu', 'learning_rate': 0.22888735185768172, 'momentum': 0.558907670457252}"
6,"[67.70530500539088, 63.135382297882636, 16.007810744097057, -8.487557032122202, 4.444627844046461, 0.5532173942921971, 0.3906722415701549]",0.05961391179199527,2.055194139480591,"{'hidden': [68, 63, 16], 'activation': 'leaky_relu', 'learning_rate': 0.5532173942921971, 'momentum': 0.3906722415701549}"
7,"[67.70530500539088, 63.135382297882636, 16.007810744097057, -8.487557032122202, 4.444627844046461, 0.5532173942921971, 0.3906722415701549]",0.05961391179199527,2.3760156631469727,"{'hidden': [68, 63, 16], 'activation': 'leaky_relu', 'learning_rate': 0.5532173942921971, 'momentum': 0.3906722415701549}"
8,"[67.70530500539088, 63.135382297882636, 16.007810744097057, -8.487557032122202, 4.444627844046461, 0.5532173942921971, 0.3906722415701549]",0.05961391179199527,2.6502439975738525,"{'hidden': [68, 63, 16], 'activation': 'leaky_relu', 'learning_rate': 0.5532173942921971, 'momentum': 0.3906722415701549}"
9,"[67.70530500539088, 63.135382297882636, 16.007810744097057, -8.487557032122202, 4.444627844046461, 0.5532173942921971, 0.3906722415701549]",0.05961391179199527,2.9957356452941895,"{'hidden': [68, 63, 16], 'activation': 'leaky_relu', 'learning_rate': 0.5532173942921971, 'momentum': 0.3906722415701549}"
10,"[67.70530500539088, 63.135382297882636, 16.007810744097057, -8.487557032122202, 4.444627844046461, 0.5532173942921971, 0.3906722415701549]",0.05961391179199527,3.292642593383789,"{'hidden': [68, 63, 16], 'activation': 'leaky_relu', 'learning_rate': 0.5532173942921971, 'momentum': 0.3906722415701549}"
11,"[65.13001983210756, 23.706024912289934, 90.79681073579953, 34.11909041497627, 4.128592416414461, 0.8090582010106583, 0.46890730396785407]",0.05781865181807947,3.6726315021514893,"{'hidden': [65, 24, 91, 34], 'activation': 'leaky_relu', 'learning_rate': 0.8090582010106583, 'momentum': 0.46890730396785407}"
12,"[65.13001983210756, 23.706024912289934, 90.79681073579953, 34.11909041497627, 4.128592416414461, 0.8090582010106583, 0.46890730396785407]",0.05781865181807947,4.173830986022949,"{'hidden': [65, 24, 91, 34], 'activation': 'leaky_relu', 'learning_rate': 0.8090582010106583, 'momentum': 0.46890730396785407}"
13,"[65.13001983210756, 23.706024912289934, 90.79681073579953, 34.11909041497627, 4.128592416414461, 0.8090582010106583, 0.46890730396785407]",0.05781865181807947,4.468642711639404,"{'hidden': [65, 24, 91, 34], 'activation': 'leaky_relu', 'learning_rate': 0.8090582010106583, 'momentum': 0.46890730396785407}"
14,"[65.13001983210756, 23.706024912289934, 90.79681073579953, 34.11909041497627, 4.128592416414461, 0.8090582010106583, 0.46890730396785407]",0.05781865181807947,4.85982871055603,"{'hidden': [65, 24, 91, 34], 'activation': 'leaky_relu', 'learning_rate': 0.8090582010106583, 'momentum': 0.46890730396785407}"
15,"[65.13001983210756, 23.706024912289934, 90.79681073579953, 34.11909041497627, 4.128592416414461, 0.8090582010106583, 0.46890730396785407]",0.05781865181807947,5.248776912689209,"{'hidden': [65, 24, 91, 34], 'activation': 'leaky_relu', 'learning_rate': 0.8090582010106583, 'momentum': 0.46890730396785407}"
16,"[65.13001983210756, 23.706024912289934, 90.79681073579953, 34.11909041497627, 4.128592416414461, 0.8090582010106583, 0.46890730396785407]",0.05781865181807947,5.549349308013916,"{'hidden': [65, 24, 91, 34], 'activation': 'leaky_relu', 'learning_rate': 0.8090582010106583, 'momentum': 0.46890730396785407}"
17,"[65.13001983210756, 23.706024912289934, 90.79681073579953, 34.11909041497627, 4.128592416414461, 0.8090582010106583, 0.46890730396785407]",0.05781865181807947,5.8855602741241455,"{'hidden': [65, 24, 91, 34], 'activation': 'leaky_relu', 'learning_rate': 0.8090582010106583, 'momentum': 0.46890730396785407}"
