inPortNo,draughtDiff,draughtDiffCargo,draughtDiffTanker,period
50140,10,7.3999999999999995,3.4000000000000012,202006
50516,273,20.2,644.3999999999999,202006
50790,1,,2.0,202004
50790,2,,1.0999999999999996,202006
51501,1,,8.5,202003
51820,7,5.500000000000001,0.5999999999999996,202003
52065,12,14.499999999999996,2.800000000000001,202003
52065,11,12.8,4.1000000000000005,202006
50610,1,2.3000000000000007,,202006
50700,5,12.1,8.800000000000004,202006
51920,3,0.3000000000000016,0.20000000000000018,202001
53130,7,2.4,1.1,202003
50300,20,18.599999999999998,0.5,202002
51254,4,1.4000000000000008,3.1999999999999993,202002
51830,8,9.3,1.5999999999999996,202003
52040,1,,1.1999999999999993,202002
52510,1,,1.0,202005
50650,1,,1.9000000000000004,202002
51340,1,0.6999999999999993,,202006
50060,66,35.8,55.9,202002
53010,3,4.900000000000001,0.49999999999999956,202003
50030,722,1655.3,732.3000000000001,202003
50030,286,278.19999999999993,413.4000000000001,202006
52260,3,,3.0999999999999988,202004
50970,242,327.6,46.1,202004
51340,1,2.500000000000001,,202001
50517,2,1.1999999999999993,0.5999999999999996,202002
51845,41,19.799999999999997,41.70000000000001,202004
52523,2,1.1,0.19999999999999973,202002
51815,22,23.000000000000004,0.40000000000000124,202004
52040,1,,0.2999999999999998,202004
50441,9,8.2,3.3999999999999995,202004
51200,7,,16.6,202002
50055,891,879.0999999999998,647.0,202001
50600,2,,1.7999999999999998,202003
51504,1,,0.40000000000000036,202003
51845,51,27.09999999999999,66.2,202003
50210,3,5.1,,202002
50517,1,,3.3000000000000007,202006
50700,8,25.0,8.6,202003
52510,1,0.5,,202006
50930,1,0.3000000000000007,,202004
51870,24,6.699999999999999,15.299999999999997,202001
53000,1,0.3999999999999999,,202006
50730,32,32.6,11.2,202001
52720,12,4.1000000000000005,10.399999999999999,202004
53020,7,1.6000000000000014,1.0,202005
53100,1,,,202002
50340,3,2.8999999999999986,0.6000000000000005,202003
52297,1,,,202001
50650,2,1.2999999999999998,0.8999999999999999,202005
51910,4,1.0,0.5,202004
50730,24,25.9,15.000000000000002,202003
53133,6,4.5,2.1000000000000005,202005
52220,1,0.20000000000000018,,202006
51100,16,0.20000000000000018,21.8,202004
53010,4,6.1000000000000005,2.5,202005
51830,2,,0.29999999999999893,202005
51920,1,,,202003
50231,1,,0.8999999999999999,202004
51010,7,28.499999999999996,4.100000000000001,202003
51130,122,144.10000000000002,38.599999999999994,202002
50380,40,66.60000000000001,12.7,202006
52320,42,27.900000000000006,22.700000000000003,202004
52240,19,65.5,3.2,202001
52090,2,1.0999999999999996,0.7999999999999998,202001
52270,1,0.20000000000000018,,202001
52350,6,3.6000000000000005,2.8,202001
53115,13,9.599999999999998,,202002
51803,8,9.599999999999998,,202001
50350,4,11.099999999999998,1.8000000000000007,202003
51180,3,10.8,,202004
51254,2,3.1999999999999993,,202001
51770,9,16.800000000000004,,202001
52270,1,0.2999999999999998,,202004
52760,1,0.10000000000000053,,202006
53020,4,1.8000000000000007,,202006
50030,599,1384.6,678.4999999999997,202004
50060,65,37.8,48.4,202001
51320,2,2.3000000000000007,0.10000000000000053,202002
51803,8,12.900000000000002,,202006
51865,1,2.8,,202002
53010,2,6.999999999999999,,202006
52940,2,0.3999999999999999,0.5000000000000004,202003
50350,5,8.0,0.09999999999999964,202005
51020,1,3.0000000000000004,,202003
52350,4,2.499999999999999,,202004
51941,19,9.600000000000001,5.1,202001
52660,2,1.1000000000000005,,202003
52660,1,0.09999999999999964,,202005
52720,15,6.899999999999998,28.200000000000003,202003
51910,4,7.699999999999999,0.5999999999999996,202005
52440,1,,0.40000000000000036,202002
51870,10,,10.400000000000002,202006
51815,38,35.100000000000016,2.200000000000001,202003
53000,2,0.6000000000000001,,202005
50040,3,5.499999999999999,0.5000000000000004,202003
50785,33,18.799999999999997,31.399999999999984,202001
50517,4,3.8,0.9000000000000004,202005
51010,7,6.0,4.199999999999999,202001
53100,2,0.20000000000000018,0.5,202003
50055,953,957.0000000000005,598.8,202003
53010,5,8.8,,202004
50060,79,41.89999999999999,72.89999999999999,202003
51100,19,4.5,33.00000000000001,202002
51820,8,2.6000000000000005,1.0999999999999992,202002
51400,6,6.200000000000001,4.3999999999999995,202006
noPort,764,998.3000000000001,449.3,202006
51260,6,,9.300000000000002,202002
51280,6,3.4,2.0999999999999996,202006
51340,1,2.0000000000000004,,202002
52720,17,6.600000000000002,27.300000000000004,202001
51320,3,,2.3999999999999995,202006
noPort,979,1429.0999999999995,495.4000000000001,202004
52260,5,,3.8,202006
51890,16,8.899999999999999,7.799999999999999,202004
51130,135,169.0,54.7,202005
50650,1,,0.09999999999999964,202001
50970,181,200.80000000000004,46.400000000000006,202002
50971,32,24.60000000000001,2.0,202003
52720,18,7.099999999999999,23.0,202002
53133,6,2.5,3.499999999999999,202006
50930,1,,0.7999999999999998,202002
52660,1,0.09999999999999964,,202004
52230,2,0.2999999999999998,1.0,202002
52350,5,1.9000000000000004,,202002
51800,1,0.5,,202006
51810,5,13.499999999999998,,202004
52140,1,,1.6999999999999997,202004
52510,3,0.2999999999999998,1.2999999999999998,202004
52270,1,1.2000000000000002,,202003
53115,11,8.499999999999998,2.9000000000000004,202005
51180,2,5.1,,202001
52140,1,,2.1999999999999997,202001
52523,1,,1.0,202005
50040,3,6.8,,202002
53115,14,11.400000000000002,3.500000000000001,202003
51830,8,5.499999999999999,0.1999999999999993,202004
51260,11,0.6000000000000005,22.4,202003
51400,10,15.600000000000001,15.299999999999999,202002
51840,1,0.40000000000000036,,202001
52140,1,,1.7000000000000002,202003
50210,3,2.8,,202001
50350,6,0.40000000000000036,4.400000000000001,202006
50600,1,1.4000000000000004,,202005
52510,3,2.4000000000000004,,202001
53100,1,,0.7000000000000002,202006
51254,3,3.0,0.2999999999999998,202004
51280,17,54.9,8.8,202001
52230,1,2.4000000000000004,,202003
53115,11,9.0,5.800000000000001,202001
51820,4,2.5999999999999996,,202006
50925,1,1.7999999999999998,,202003
52090,1,0.5,,202006
53115,14,15.8,,202006
51205,2,3.7,3.4000000000000004,202002
50441,7,9.3,0.7999999999999994,202003
52235,3,6.6000000000000005,0.7999999999999998,202005
50441,2,1.7000000000000002,0.5999999999999996,202002
50785,5,7.799999999999999,6.3,202006
51920,1,0.20000000000000018,,202004
51070,1,,2.0,202002
51910,1,0.10000000000000009,,202002
52235,4,2.1,2.6999999999999997,202003
50805,5,6.399999999999999,0.2999999999999998,202004
51260,8,1.5,3.3999999999999995,202006
52260,7,,3.5999999999999988,202002
52940,1,0.19999999999999973,,202005
53100,1,0.10000000000000009,,202001
50805,6,8.600000000000001,1.5999999999999996,202003
52940,2,0.10000000000000009,0.20000000000000018,202006
50805,1,,1.9000000000000004,202005
52230,3,5.699999999999999,1.7000000000000002,202004
50510,2,1.4000000000000004,,202004
53010,4,17.6,,202002
50040,2,2.1000000000000005,0.2999999999999998,202005
51820,5,6.3,,202004
52240,22,87.90000000000002,2.3,202005
52320,36,17.000000000000004,20.400000000000006,202002
51400,5,5.6000000000000005,4.3999999999999995,202005
50700,4,12.600000000000001,2.6999999999999993,202005
50517,2,0.2999999999999998,0.9000000000000004,202003
50700,5,21.7,4.400000000000001,202002
51870,10,0.8000000000000007,8.100000000000001,202004
51340,2,,,202003
52090,5,3.6999999999999997,1.2000000000000002,202002
51845,50,29.500000000000007,55.7,202001
52320,23,16.700000000000003,4.8,202005
53130,8,3.5,1.2999999999999998,202004
50518,6,13.499999999999998,1.0999999999999996,202004
50300,19,10.999999999999998,6.6,202001
50510,2,0.6000000000000001,,202002
51040,40,21.599999999999994,13.899999999999999,202003
51810,7,1.8000000000000016,,202005
52295,1,,1.6000000000000005,202005
53100,1,0.19999999999999973,,202004
51200,9,5.9,20.799999999999997,202005
51845,44,32.60000000000001,28.799999999999997,202005
50070,1,0.5999999999999996,,202005
51350,2,0.399999999999999,,202001
52220,1,,2.8999999999999986,202005
50970,220,307.2999999999999,42.60000000000001,202001
52260,9,1.4000000000000004,6.300000000000002,202003
51100,13,15.3,5.700000000000001,202005
50970,167,163.89999999999998,38.7,202005
51845,30,8.100000000000001,21.4,202006
52235,2,0.10000000000000053,1.2000000000000002,202004
53130,3,1.2999999999999998,,202005
50518,1,2.0,,202005
52695,1,,0.09999999999999964,202004
51890,15,11.4,4.500000000000001,202002
53133,8,6.799999999999998,4.9,202001
52040,2,,1.1999999999999993,202001
50518,4,9.1,,202002
52230,2,6.7,,202006
50518,4,10.100000000000001,0.20000000000000018,202001
51820,5,0.9999999999999991,1.2999999999999998,202005
50971,32,18.7,8.599999999999998,202002
51260,7,,7.8999999999999995,202005
51320,3,1.3999999999999995,0.8000000000000003,202004
50070,1,0.7000000000000002,,202002
50441,1,,0.5,202006
50935,175,351.5000000000001,142.29999999999998,202004
51330,1,,,202005
51350,1,,0.40000000000000036,202002
50785,20,21.700000000000003,16.799999999999997,202003
52295,2,13.0,,202004
52297,1,,,202004
53000,1,0.39999999999999947,,202001
51220,27,54.2,31.599999999999998,202005
50070,1,1.0,,202001
51220,37,63.19999999999999,36.500000000000014,202003
51484,1,,1.3999999999999995,202001
51803,14,6.199999999999998,4.800000000000001,202003
51803,14,5.000000000000002,5.199999999999999,202005
51840,1,,0.40000000000000036,202005
53020,8,5.4,0.4999999999999991,202002
50100,1,6.200000000000001,,202004
50450,18,13.800000000000002,14.0,202002
52695,1,,,202002
50300,15,10.400000000000002,6.500000000000001,202006
50450,14,18.4,4.699999999999998,202005
50785,22,8.5,16.7,202002
53133,4,3.2,9.200000000000001,202003
50055,625,452.3000000000002,449.09999999999997,202006
50340,2,0.40000000000000036,,202001
51205,1,,1.4000000000000004,202005
52235,2,1.5,0.9000000000000004,202006
50140,19,13.7,7.700000000000002,202004
51770,7,3.0,,202005
50380,27,24.900000000000006,10.399999999999999,202001
51040,28,28.000000000000004,10.2,202005
50700,6,13.600000000000001,6.8999999999999995,202004
53020,11,10.3,,202003
53133,8,9.099999999999998,5.599999999999999,202004
51280,11,15.6,3.5,202003
noPort,1416,2051.7999999999993,617.1000000000001,202001
50450,19,24.7,10.200000000000001,202001
50055,811,796.2999999999996,594.4000000000002,202004
50380,31,28.300000000000004,16.1,202002
50600,3,5.9,1.5000000000000004,202001
50805,2,2.3000000000000007,,202006
51803,5,1.0000000000000018,,202004
52040,1,,2.1000000000000005,202005
52297,2,,4.4,202003
52870,2,0.20000000000000018,0.40000000000000036,202004
50790,1,3.4000000000000004,,202001
51830,4,2.6000000000000023,,202006
51870,15,6.8999999999999995,10.100000000000001,202002
52320,36,28.599999999999994,11.699999999999998,202003
52760,2,0.7999999999999998,,202002
50730,33,42.400000000000006,7.7,202004
50935,164,334.9000000000001,126.09999999999997,202002
51502,1,,,202003
50060,58,32.900000000000006,39.9,202004
52065,15,15.4,8.3,202004
50045,1,0.7999999999999998,,202002
50935,135,234.40000000000003,130.1,202001
51400,7,9.899999999999999,6.799999999999999,202001
50030,559,1411.8000000000009,681.6000000000001,202005
50518,3,1.0999999999999996,3.7,202003
52295,3,7.0,,202002
52720,18,6.399999999999999,7.3999999999999995,202005
50030,683,1454.3000000000004,629.0,202002
50210,3,5.6,,202006
51040,44,31.500000000000004,11.2,202001
52040,1,,1.2000000000000002,202003
52140,1,,0.5,202002
50060,39,15.699999999999996,24.099999999999998,202005
50380,29,29.100000000000005,17.0,202003
51220,33,57.800000000000004,40.9,202001
52320,27,31.4,12.100000000000001,202006
52870,3,0.3000000000000007,0.5,202003
52870,1,,0.19999999999999973,202006
53130,7,2.7,,202006
52065,22,21.4,4.2,202001
52350,3,4.7,,202005
53020,5,2.299999999999999,0.9000000000000004,202004
50300,15,9.7,6.499999999999999,202003
51220,31,50.09999999999999,33.7,202004
51845,37,21.9,44.099999999999994,202002
noPort,1187,1685.9000000000008,673.9000000000003,202003
50350,5,6.500000000000002,2.200000000000001,202004
51040,26,19.5,5.9,202002
51810,9,11.2,,202001
51815,42,47.00000000000001,4.000000000000002,202002
52350,2,,0.40000000000000036,202006
52510,1,,1.2000000000000002,202002
50450,15,14.599999999999998,7.999999999999999,202006
51890,13,9.399999999999999,6.1000000000000005,202005
52235,1,0.9000000000000004,,202001
50510,1,,,202003
50600,2,2.3,,202004
50970,227,298.2,58.40000000000001,202003
51010,5,10.999999999999998,3.700000000000001,202004
51100,17,3.8,28.699999999999996,202006
51810,4,2.8,,202006
51870,19,3.2999999999999994,23.400000000000002,202005
51910,5,2.0,,202003
50971,33,20.600000000000005,10.200000000000001,202006
50516,357,84.80000000000003,733.1000000000001,202005
51220,29,48.1,30.300000000000004,202006
51865,1,3.0,,202004
52295,4,18.900000000000002,,202006
noPort,970,1480.1000000000006,578.6000000000004,202005
50441,7,9.600000000000001,2.0999999999999996,202005
51280,10,35.900000000000006,0.10000000000000053,202005
51500,2,,,202001
52695,1,,,202003
50380,32,41.9,12.899999999999999,202004
51770,6,0.7999999999999998,,202002
51840,1,,1.8000000000000007,202003
51865,2,0.3000000000000007,0.10000000000000053,202003
50730,25,36.0,7.6,202005
50180,2,,0.9000000000000004,202003
51205,1,,,202006
51254,6,3.8000000000000007,2.4000000000000004,202005
51815,39,19.3,6.299999999999999,202005
53130,6,1.5999999999999996,1.3000000000000003,202002
50932,1,3.6000000000000005,,202001
51120,1,,,202002
51320,4,1.7999999999999998,2.6999999999999997,202001
51504,1,6.5,,202005
51254,1,1.0,,202003
51340,2,,,202004
51815,13,19.8,0.3000000000000007,202006
52235,1,1.0,,202002
52870,1,,0.5,202002
51040,45,44.60000000000001,21.9,202004
51205,1,0.10000000000000053,,202001
52440,1,,1.0000000000000004,202005
52720,17,4.1,14.6,202006
51941,15,9.899999999999999,4.5,202002
50300,14,13.7,2.6000000000000005,202005
51330,1,,,202006
52260,6,,7.3,202005
50030,834,2029.4999999999993,832.9999999999999,202001
52870,2,0.8000000000000003,,202001
50350,5,1.4000000000000021,2.8,202002
51870,17,7.8999999999999995,14.700000000000003,202003
52660,1,,,202002
