inPortNo,draughtDiff,draughtDiffCargo,draughtDiffTanker,period
50517,1,0.2999999999999998,,202007
50060,81,33.39999999999999,71.2,202100
50450,16,11.400000000000002,6.1000000000000005,202007
50030,493,1078.0000000000002,526.9,202011
50210,4,4.199999999999999,,202008
51205,1,1.1999999999999997,,202009
51350,1,1.7000000000000002,,202009
51280,12,17.3,1.6999999999999988,202009
51504,2,1.0999999999999996,0.7999999999999998,202010
52040,1,,3.4000000000000004,202008
50790,1,,0.5999999999999996,202008
51803,6,2.5000000000000018,,202009
51830,4,2.0,0.1999999999999993,202011
51920,3,0.20000000000000018,0.19999999999999973,202007
53020,8,5.3,3.3,202100
51890,13,10.399999999999999,4.8,202008
51910,2,2.9999999999999996,,202009
51820,5,6.500000000000002,,202011
51845,39,12.400000000000004,53.599999999999994,202008
52350,7,4.6,1.8999999999999995,202010
50970,198,182.89999999999992,39.900000000000006,202009
51855,1,5.800000000000001,,202008
51870,9,2.6999999999999997,12.2,202009
52940,1,,,202100
53100,2,2.3,,202009
50516,356,71.5,744.5,202009
50516,351,57.900000000000006,662.3999999999997,202011
50805,2,1.7000000000000002,3.8000000000000007,202011
50055,783,710.4000000000001,567.2000000000003,202009
50516,383,74.0,776.9,202007
51280,9,19.8,2.3,202011
51350,1,,,202008
52870,1,,0.2999999999999998,202007
51340,3,3.2,,202008
51865,1,,1.4,202011
52320,25,13.299999999999997,4.799999999999999,202008
52320,27,24.299999999999997,11.7,202100
53020,5,2.5,,202008
51220,33,40.39999999999999,32.99999999999999,202100
52720,15,2.3000000000000007,8.100000000000001,202007
50925,1,4.4,,202008
51830,2,0.7999999999999998,,202010
53010,3,0.5999999999999996,0.09999999999999964,202011
50040,2,,0.39999999999999947,202100
51100,16,4.800000000000001,22.5,202100
53130,4,1.0999999999999996,,202007
50030,872,2187.600000000001,934.5,202007
53130,6,5.199999999999999,1.0999999999999992,202010
50970,188,206.2,37.6,202011
51400,10,9.8,21.200000000000003,202100
50210,2,2.1999999999999993,,202007
51040,37,23.200000000000003,7.699999999999999,202011
51180,1,1.8999999999999995,,202010
52695,1,,1.2999999999999998,202009
51770,2,0.39999999999999947,,202100
51910,3,2.3999999999999995,0.2999999999999998,202011
51941,21,18.400000000000002,4.300000000000001,202008
52240,17,28.000000000000004,0.7000000000000002,202007
51100,23,20.700000000000003,20.999999999999996,202007
51200,7,14.0,10.2,202007
51504,1,0.09999999999999964,,202100
53130,6,1.7000000000000002,1.0,202100
50518,5,4.700000000000002,1.9000000000000004,202007
50518,5,10.2,1.7000000000000002,202010
50785,19,15.9,10.500000000000004,202009
51254,5,3.3999999999999995,4.7,202100
52235,2,1.2000000000000002,0.9000000000000004,202008
50971,35,31.4,5.500000000000002,202010
51130,135,160.8,48.7,202008
52297,1,,2.0999999999999996,202010
50805,7,4.5,6.799999999999999,202009
51504,1,6.0,,202007
51820,10,9.5,0.2999999999999998,202008
50055,770,693.0999999999998,509.7999999999997,202010
51010,8,9.0,3.9000000000000012,202011
51340,2,2.4000000000000004,,202009
51400,9,12.4,2.8999999999999995,202007
51502,1,,1.4000000000000004,202100
51803,6,2.400000000000002,5.199999999999999,202010
50070,1,1.5,,202007
